Date,Location,Mall,On_Off_Cmd,A/M_Status,Run_Status,Trip_Status,Schedule_Mode,Time_Schedule,Power_Consumption_in_kwh,Filter_Status,Indoor_Temperature,Airflow_Rates_in_CFM
2022-06-27,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,25,361
2022-06-28,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,24,377
2022-06-29,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,24,423
2022-06-30,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.1,Clean,15,434
2022-07-01,Lucknow,Palassio,On,Manual,Off,Normal,Off,Off,0.0,Clean,16,0
2022-07-02,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Dirty,23,366
2022-07-03,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,27,469
2022-07-04,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Dirty,15,493
2022-07-05,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,17,464
2022-07-06,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.4,Dirty,24,383
2022-07-07,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Clean,27,478
2022-07-08,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.3,Clean,26,384
2022-07-09,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,26,457
2022-07-10,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Dirty,20,477
2022-07-11,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.3,Clean,17,420
2022-07-12,Lucknow,Palassio,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Clean,15,449
2022-07-13,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,26,431
2022-07-14,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,24,496
2022-07-15,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.4,Dirty,20,473
2022-07-16,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,26,408
2022-07-17,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,17,439
2022-07-18,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Dirty,18,0
2022-07-19,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,23,443
2022-07-20,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.5,Clean,15,366
2022-07-21,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.9,Clean,19,420
2022-07-22,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,27,407
2022-07-23,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,17,434
2022-07-24,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,27,428
2022-07-25,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,23,426
2022-07-26,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,1.8,Clean,17,425
2022-07-27,Lucknow,Palassio,On,Manual,On,Trip,Scheduled,Scheduled,2.1,Dirty,18,425
2022-07-28,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.1,Dirty,22,356
2022-07-29,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.0,Dirty,23,375
2022-07-30,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.4,Clean,16,417
2022-07-31,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.4,Clean,22,414
2022-08-01,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,15,351
2022-08-02,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,15,386
2022-08-03,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,16,390
2022-08-04,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.9,Clean,21,407
2022-08-05,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,20,373
2022-08-06,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.3,Clean,23,367
2022-08-07,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.0,Dirty,22,449
2022-08-08,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,26,399
2022-08-09,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Clean,25,0
2022-08-10,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,24,359
2022-08-11,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,23,407
2022-08-12,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.9,Clean,16,377
2022-08-13,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.0,Clean,21,354
2022-08-14,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.2,Clean,18,426
2022-08-15,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.9,Clean,25,474
2022-08-16,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,17,494
2022-08-17,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Clean,23,447
2022-08-18,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Clean,18,436
2022-08-19,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.1,Clean,16,427
2022-08-20,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.4,Dirty,19,493
2022-08-21,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,25,409
2022-08-22,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,15,453
2022-08-23,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,26,407
2022-08-24,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.0,Clean,24,413
2022-08-25,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,17,379
2022-08-26,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.4,Dirty,22,422
2022-08-27,Lucknow,Palassio,On,Manual,Off,Normal,Off,Off,0.0,Clean,20,0
2022-08-28,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.0,Clean,16,464
2022-08-29,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.8,Clean,19,488
2022-08-30,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,17,451
2022-08-31,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.4,Clean,22,368
2022-09-01,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.3,Clean,21,488
2022-09-02,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.4,Dirty,19,367
2022-09-03,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,20,463
2022-09-04,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,17,424
2022-09-05,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,21,443
2022-09-06,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Clean,23,0
2022-09-07,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,18,354
2022-09-08,Lucknow,Palassio,On,Manual,On,Trip,Off,Off,2.3,Clean,22,405
2022-09-09,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,23,471
2022-09-10,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Clean,22,421
2022-09-11,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.9,Dirty,19,454
2022-09-12,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Clean,18,0
2022-09-13,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,20,366
2022-09-14,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,20,433
2022-09-15,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Dirty,19,450
2022-09-16,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Clean,18,0
2022-09-17,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Clean,24,445
2022-09-18,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.3,Dirty,27,478
2022-09-19,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,16,393
2022-09-20,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,25,394
2022-09-21,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Dirty,21,436
2022-09-22,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,16,426
2022-09-23,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.3,Clean,25,472
2022-09-24,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Dirty,21,423
2022-09-25,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,1.9,Clean,26,402
2022-09-26,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Dirty,24,382
2022-09-27,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.3,Clean,18,472
2022-09-28,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,18,351
2022-09-29,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,18,479
2022-09-30,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.3,Clean,26,398
2022-10-01,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,27,465
2022-10-02,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,18,497
2022-10-03,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,25,364
2022-10-04,Lucknow,Palassio,On,Manual,On,Trip,Scheduled,Scheduled,2.2,Clean,27,455
2022-10-05,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,17,452
2022-10-06,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.0,Clean,20,389
2022-10-07,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Dirty,16,460
2022-10-08,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,24,428
2022-10-09,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,26,478
2022-10-10,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.8,Clean,17,352
2022-10-11,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.0,Clean,23,355
2022-10-12,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.2,Clean,17,438
2022-10-13,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,1.9,Dirty,15,417
2022-10-14,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.1,Clean,20,391
2022-10-15,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,1.9,Clean,27,484
2022-10-16,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.8,Clean,22,494
2022-10-17,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,20,352
2022-10-18,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.4,Clean,23,443
2022-10-19,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.3,Clean,22,390
2022-10-20,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Clean,27,427
2022-10-21,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.3,Clean,22,437
2022-10-22,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,17,411
2022-10-23,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,16,393
2022-10-24,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,25,479
2022-10-25,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,23,471
2022-10-26,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.3,Dirty,16,376
2022-10-27,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,16,366
2022-10-28,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.2,Clean,15,382
2022-10-29,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,22,454
2022-10-30,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.1,Clean,25,352
2022-10-31,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,23,417
2022-11-01,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,24,380
2022-11-02,Lucknow,Palassio,On,Manual,On,Trip,Off,Off,2.0,Clean,23,447
2022-11-03,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,15,463
2022-11-04,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,22,478
2022-11-05,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.1,Clean,26,488
2022-11-06,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Dirty,18,405
2022-11-07,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.3,Clean,24,437
2022-11-08,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.0,Clean,24,463
2022-11-09,Lucknow,Palassio,On,Manual,On,Trip,Scheduled,Scheduled,2.4,Clean,22,386
2022-11-10,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.1,Clean,27,350
2022-11-11,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,18,399
2022-11-12,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.0,Dirty,20,419
2022-11-13,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.1,Dirty,18,421
2022-11-14,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,25,362
2022-11-15,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,27,429
2022-11-16,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,18,451
2022-11-17,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,23,388
2022-11-18,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,20,481
2022-11-19,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Dirty,20,389
2022-11-20,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,18,410
2022-11-21,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,1.9,Clean,22,387
2022-11-22,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,23,496
2022-11-23,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,1.9,Dirty,24,399
2022-11-24,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Dirty,23,492
2022-11-25,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.3,Clean,23,474
2022-11-26,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,27,477
2022-11-27,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,19,400
2022-11-28,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.2,Dirty,24,376
2022-11-29,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.2,Clean,27,443
2022-11-30,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.2,Dirty,20,383
2022-12-01,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,23,496
2022-12-02,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.0,Clean,25,481
2022-12-03,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Dirty,21,390
2022-12-04,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,18,480
2022-12-05,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.4,Dirty,24,440
2022-12-06,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.3,Clean,16,441
2022-12-07,Lucknow,Palassio,On,Auto,On,Trip,Off,Off,2.4,Clean,19,425
2022-12-08,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,1.8,Clean,22,430
2022-12-09,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,26,374
2022-12-10,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,19,491
2022-12-11,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.9,Clean,24,450
2022-12-12,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,19,403
2022-12-13,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,20,370
2022-12-14,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Dirty,16,0
2022-12-15,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.9,Clean,23,377
2022-12-16,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,27,424
2022-12-17,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.5,Clean,25,450
2022-12-18,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,17,356
2022-12-19,Lucknow,Palassio,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,27,463
2022-12-20,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.9,Dirty,25,397
2022-12-21,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.3,Clean,20,468
2022-12-22,Lucknow,Palassio,On,Auto,Off,Normal,Off,Off,0.0,Clean,16,0
2022-12-23,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.3,Clean,23,398
2022-12-24,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.4,Dirty,20,438
2022-12-25,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,1.9,Clean,19,477
2022-12-26,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,17,381
2022-12-27,Lucknow,Palassio,On,Manual,On,Normal,Off,Off,2.2,Dirty,19,363
2022-12-28,Lucknow,Palassio,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,18,499
2022-12-29,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,16,443
2022-12-30,Lucknow,Palassio,On,Auto,On,Normal,Off,Off,2.2,Clean,24,487
2022-12-31,Lucknow,Palassio,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Dirty,18,477
