Date,Location,Mall,On_Off_Cmd,A/M_Status,Run_Status,Trip_Status,Schedule_Mode,Time_Schedule,Power_Consumption_in_kwh,Filter_Status,Indoor_Temperature,Airflow_Rates_in_CFM
2022-07-30,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,23,392
2022-07-31,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,27,380
2022-08-01,Bareilly,United,On,Manual,On,Normal,Off,Off,1.9,Clean,18,410
2022-08-02,Bareilly,United,On,Auto,On,Normal,Off,Off,2.1,Clean,22,480
2022-08-03,Bareilly,United,On,Auto,On,Normal,Off,Off,2.3,Clean,24,352
2022-08-04,Bareilly,United,On,Auto,On,Normal,Off,Off,2.3,Clean,15,482
2022-08-05,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,22,384
2022-08-06,Bareilly,United,On,Auto,On,Normal,Off,Off,2.4,Clean,17,360
2022-08-07,Bareilly,United,On,Auto,On,Normal,Off,Off,1.8,Dirty,24,372
2022-08-08,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,22,433
2022-08-09,Bareilly,United,On,Auto,On,Normal,Off,Off,1.8,Clean,27,352
2022-08-10,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,16,0
2022-08-11,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,22,496
2022-08-12,Bareilly,United,On,Auto,On,Normal,Off,Off,2.1,Clean,26,452
2022-08-13,Bareilly,United,On,Auto,On,Trip,Off,Off,2.3,Clean,22,422
2022-08-14,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,15,437
2022-08-15,Bareilly,United,On,Manual,On,Normal,Off,Off,2.3,Dirty,22,373
2022-08-16,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,22,360
2022-08-17,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,22,0
2022-08-18,Bareilly,United,On,Auto,On,Trip,Off,Off,1.9,Clean,17,363
2022-08-19,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Dirty,15,0
2022-08-20,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,17,413
2022-08-21,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Dirty,21,479
2022-08-22,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,17,495
2022-08-23,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,21,459
2022-08-24,Bareilly,United,On,Auto,On,Normal,Off,Off,1.8,Clean,25,364
2022-08-25,Bareilly,United,On,Manual,On,Normal,Off,Off,1.8,Dirty,21,491
2022-08-26,Bareilly,United,On,Manual,On,Normal,Off,Off,2.2,Clean,19,361
2022-08-27,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,22,380
2022-08-28,Bareilly,United,On,Auto,On,Normal,Off,Off,2.2,Clean,26,440
2022-08-29,Bareilly,United,On,Manual,On,Normal,Off,Off,1.8,Clean,24,470
2022-08-30,Bareilly,United,On,Manual,On,Normal,Off,Off,2.5,Clean,24,370
2022-08-31,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,19,351
2022-09-01,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,22,494
2022-09-02,Bareilly,United,On,Auto,On,Normal,Off,Off,1.9,Clean,22,458
2022-09-03,Bareilly,United,On,Auto,On,Normal,Off,Off,1.9,Clean,18,461
2022-09-04,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,21,491
2022-09-05,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,16,0
2022-09-06,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,18,451
2022-09-07,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,26,381
2022-09-08,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,2.1,Clean,19,379
2022-09-09,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,22,366
2022-09-10,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,24,373
2022-09-11,Bareilly,United,On,Manual,On,Normal,Off,Off,2.2,Clean,26,482
2022-09-12,Bareilly,United,On,Auto,On,Normal,Off,Off,2.1,Clean,22,423
2022-09-13,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,20,382
2022-09-14,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,20,0
2022-09-15,Bareilly,United,On,Auto,On,Normal,Off,Off,2.0,Clean,22,488
2022-09-16,Bareilly,United,On,Manual,On,Normal,Off,Off,2.4,Dirty,22,499
2022-09-17,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,16,364
2022-09-18,Bareilly,United,On,Auto,On,Normal,Off,Off,1.9,Dirty,21,498
2022-09-19,Bareilly,United,On,Manual,On,Normal,Off,Off,1.9,Clean,24,489
2022-09-20,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Clean,19,472
2022-09-21,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,24,473
2022-09-22,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,15,491
2022-09-23,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Dirty,16,447
2022-09-24,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,17,408
2022-09-25,Bareilly,United,On,Auto,On,Trip,Off,Off,2.1,Clean,17,385
2022-09-26,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,18,401
2022-09-27,Bareilly,United,On,Manual,On,Normal,Off,Off,2.3,Dirty,25,479
2022-09-28,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,17,418
2022-09-29,Bareilly,United,On,Auto,On,Normal,Off,Off,2.0,Clean,20,478
2022-09-30,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,27,373
2022-10-01,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Dirty,27,492
2022-10-02,Bareilly,United,On,Auto,On,Normal,Off,Off,2.2,Clean,27,487
2022-10-03,Bareilly,United,On,Auto,On,Trip,Off,Off,2.0,Clean,17,473
2022-10-04,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,25,457
2022-10-05,Bareilly,United,On,Manual,On,Normal,Off,Off,1.9,Clean,23,477
2022-10-06,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,24,435
2022-10-07,Bareilly,United,On,Manual,On,Trip,Off,Off,2.3,Clean,16,387
2022-10-08,Bareilly,United,On,Manual,On,Normal,Off,Off,2.2,Clean,16,442
2022-10-09,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Dirty,19,455
2022-10-10,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,19,405
2022-10-11,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,18,450
2022-10-12,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,24,489
2022-10-13,Bareilly,United,On,Auto,On,Normal,Off,Off,2.0,Clean,17,388
2022-10-14,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,24,0
2022-10-15,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Dirty,15,411
2022-10-16,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,24,457
2022-10-17,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,18,425
2022-10-18,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,25,358
2022-10-19,Bareilly,United,On,Auto,On,Normal,Off,Off,2.3,Clean,21,460
2022-10-20,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,23,493
2022-10-21,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,26,446
2022-10-22,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,21,394
2022-10-23,Bareilly,United,On,Manual,On,Normal,Off,Off,1.8,Clean,15,439
2022-10-24,Bareilly,United,On,Auto,On,Normal,Off,Off,1.9,Clean,19,445
2022-10-25,Bareilly,United,On,Auto,On,Normal,Off,Off,1.8,Clean,20,354
2022-10-26,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,22,470
2022-10-27,Bareilly,United,On,Auto,On,Trip,Off,Off,2.3,Clean,27,414
2022-10-28,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,2.2,Clean,19,494
2022-10-29,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,16,402
2022-10-30,Bareilly,United,On,Auto,On,Normal,Off,Off,2.5,Clean,21,483
2022-10-31,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Dirty,20,0
2022-11-01,Bareilly,United,On,Manual,On,Normal,Off,Off,2.2,Clean,21,373
2022-11-02,Bareilly,United,On,Auto,On,Normal,Off,Off,2.1,Dirty,16,472
2022-11-03,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,15,464
2022-11-04,Bareilly,United,On,Manual,On,Normal,Off,Off,2.0,Clean,20,383
2022-11-05,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,22,394
2022-11-06,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Dirty,22,368
2022-11-07,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Clean,17,431
2022-11-08,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,24,0
2022-11-09,Bareilly,United,On,Manual,On,Trip,Off,Off,2.3,Clean,23,439
2022-11-10,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,18,381
2022-11-11,Bareilly,United,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,25,375
2022-11-12,Bareilly,United,On,Manual,On,Normal,Off,Off,2.0,Clean,19,351
2022-11-13,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Dirty,22,372
2022-11-14,Bareilly,United,On,Manual,On,Normal,Off,Off,2.1,Dirty,16,457
2022-11-15,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,17,462
2022-11-16,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Dirty,18,458
2022-11-17,Bareilly,United,On,Auto,On,Trip,Off,Off,1.8,Clean,22,375
2022-11-18,Bareilly,United,On,Auto,On,Normal,Off,Off,2.4,Clean,17,417
2022-11-19,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,25,0
2022-11-20,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Dirty,16,424
2022-11-21,Bareilly,United,On,Manual,On,Trip,Off,Off,2.0,Clean,27,425
2022-11-22,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,26,451
2022-11-23,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,21,369
2022-11-24,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,24,391
2022-11-25,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,24,434
2022-11-26,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,15,473
2022-11-27,Bareilly,United,On,Manual,On,Trip,Scheduled,Scheduled,2.0,Clean,24,351
2022-11-28,Bareilly,United,On,Auto,On,Normal,Off,Off,2.2,Clean,22,383
2022-11-29,Bareilly,United,On,Manual,On,Trip,Off,Off,2.5,Dirty,16,350
2022-11-30,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,19,471
2022-12-01,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,19,433
2022-12-02,Bareilly,United,On,Manual,On,Trip,Off,Off,1.9,Dirty,16,351
2022-12-03,Bareilly,United,On,Auto,On,Normal,Off,Off,1.8,Clean,17,354
2022-12-04,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,18,459
2022-12-05,Bareilly,United,On,Auto,On,Normal,Off,Off,2.4,Clean,24,418
2022-12-06,Bareilly,United,On,Manual,On,Normal,Off,Off,2.4,Clean,25,444
2022-12-07,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Dirty,19,468
2022-12-08,Bareilly,United,On,Auto,On,Normal,Off,Off,2.0,Clean,19,483
2022-12-09,Bareilly,United,On,Auto,On,Normal,Off,Off,2.4,Clean,16,391
2022-12-10,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,19,440
2022-12-11,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,16,435
2022-12-12,Bareilly,United,On,Auto,On,Normal,Off,Off,2.2,Clean,24,391
2022-12-13,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,22,483
2022-12-14,Bareilly,United,On,Auto,On,Trip,Off,Off,2.0,Clean,16,427
2022-12-15,Bareilly,United,On,Manual,On,Normal,Off,Off,2.4,Clean,27,459
2022-12-16,Bareilly,United,On,Auto,On,Normal,Off,Off,2.0,Clean,15,390
2022-12-17,Bareilly,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,24,0
2022-12-18,Bareilly,United,On,Auto,On,Trip,Off,Off,2.2,Clean,25,390
2022-12-19,Bareilly,United,On,Manual,On,Normal,Off,Off,2.3,Clean,15,446
2022-12-20,Bareilly,United,On,Manual,On,Normal,Off,Off,2.1,Clean,20,471
2022-12-21,Bareilly,United,On,Auto,On,Normal,Off,Off,1.9,Clean,22,439
2022-12-22,Bareilly,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Dirty,19,379
2022-12-23,Bareilly,United,On,Manual,On,Normal,Off,Off,2.4,Dirty,19,362
2022-12-24,Bareilly,United,On,Auto,On,Trip,Off,Off,1.8,Clean,20,402
2022-12-25,Bareilly,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,16,452
2022-12-26,Bareilly,United,On,Manual,On,Normal,Off,Off,1.9,Dirty,22,352
2022-12-27,Bareilly,United,On,Auto,On,Normal,Off,Off,2.3,Dirty,15,399
2022-12-28,Bareilly,United,On,Manual,On,Normal,Off,Off,2.3,Clean,25,495
2022-12-29,Bareilly,United,On,Auto,On,Trip,Off,Off,1.9,Clean,18,395
2022-12-30,Bareilly,United,On,Auto,On,Normal,Off,Off,1.9,Clean,16,402
2022-12-31,Bareilly,United,On,Auto,On,Normal,Off,Off,2.0,Clean,16,492
