Date,Location,Mall,On_Off_Cmd,A/M_Status,Run_Status,Trip_Status,Schedule_Mode,Time_Schedule,Power_Consumption_in_kwh,Filter_Status,Indoor_Temperature,Airflow_Rates_in_CFM
2022-06-14,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,27,419
2022-06-15,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,2.4,Clean,15,420
2022-06-16,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,21,487
2022-06-17,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.2,Clean,25,388
2022-06-18,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,18,454
2022-06-19,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,24,364
2022-06-20,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,26,448
2022-06-21,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,15,425
2022-06-22,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,19,350
2022-06-23,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Dirty,15,495
2022-06-24,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Dirty,27,394
2022-06-25,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,19,355
2022-06-26,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,25,479
2022-06-27,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,17,452
2022-06-28,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Dirty,16,403
2022-06-29,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,26,370
2022-06-30,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,17,457
2022-07-01,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,17,472
2022-07-02,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,20,427
2022-07-03,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,21,353
2022-07-04,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Dirty,26,404
2022-07-05,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,20,407
2022-07-06,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.0,Clean,20,492
2022-07-07,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,2.5,Dirty,16,491
2022-07-08,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,18,483
2022-07-09,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,24,405
2022-07-10,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.8,Clean,18,433
2022-07-11,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,23,350
2022-07-12,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,18,448
2022-07-13,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,26,428
2022-07-14,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,25,368
2022-07-15,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,18,457
2022-07-16,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,18,463
2022-07-17,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,24,499
2022-07-18,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.5,Clean,20,433
2022-07-19,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,27,366
2022-07-20,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,17,383
2022-07-21,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Dirty,20,370
2022-07-22,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,23,446
2022-07-23,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,22,487
2022-07-24,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,23,431
2022-07-25,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,19,441
2022-07-26,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,21,466
2022-07-27,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,18,406
2022-07-28,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,16,384
2022-07-29,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Dirty,25,404
2022-07-30,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,18,498
2022-07-31,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.3,Clean,25,408
2022-08-01,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,22,426
2022-08-02,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,19,358
2022-08-03,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,18,467
2022-08-04,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,26,494
2022-08-05,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,16,436
2022-08-06,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,15,466
2022-08-07,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,17,405
2022-08-08,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,22,456
2022-08-09,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Clean,16,468
2022-08-10,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,17,400
2022-08-11,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,17,364
2022-08-12,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,23,454
2022-08-13,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,23,452
2022-08-14,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,25,405
2022-08-15,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,18,381
2022-08-16,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,1.9,Clean,17,386
2022-08-17,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Dirty,15,440
2022-08-18,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.2,Clean,23,445
2022-08-19,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Clean,21,350
2022-08-20,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,25,436
2022-08-21,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,22,416
2022-08-22,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,18,430
2022-08-23,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,25,371
2022-08-24,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,1.8,Dirty,15,374
2022-08-25,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,16,471
2022-08-26,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Dirty,26,426
2022-08-27,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,23,489
2022-08-28,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,16,489
2022-08-29,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,16,359
2022-08-30,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,21,464
2022-08-31,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,22,424
2022-09-01,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,26,399
2022-09-02,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,15,498
2022-09-03,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,19,358
2022-09-04,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,17,350
2022-09-05,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,20,457
2022-09-06,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Clean,16,369
2022-09-07,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.3,Clean,16,352
2022-09-08,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,1.8,Clean,24,357
2022-09-09,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,26,496
2022-09-10,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,22,435
2022-09-11,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Dirty,22,440
2022-09-12,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,23,420
2022-09-13,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,18,426
2022-09-14,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.5,Clean,26,487
2022-09-15,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,19,466
2022-09-16,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,21,448
2022-09-17,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,21,453
2022-09-18,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,21,355
2022-09-19,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,22,474
2022-09-20,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.2,Clean,15,495
2022-09-21,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Clean,25,439
2022-09-22,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Dirty,16,421
2022-09-23,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Clean,26,443
2022-09-24,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,2.3,Clean,25,466
2022-09-25,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Clean,23,352
2022-09-26,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Dirty,20,499
2022-09-27,Mumbai,Marketcity,On,Manual,Off,Normal,Off,Off,0.0,Clean,25,0
2022-09-28,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,24,467
2022-09-29,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,24,441
2022-09-30,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,22,482
2022-10-01,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,19,465
2022-10-02,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,24,413
2022-10-03,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,16,413
2022-10-04,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,27,499
2022-10-05,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,17,405
2022-10-06,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.1,Dirty,20,388
2022-10-07,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Clean,16,477
2022-10-08,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Dirty,26,494
2022-10-09,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Dirty,27,425
2022-10-10,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,22,408
2022-10-11,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.8,Dirty,23,353
2022-10-12,Mumbai,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Clean,21,0
2022-10-13,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,23,411
2022-10-14,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,24,398
2022-10-15,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Dirty,23,394
2022-10-16,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Clean,15,455
2022-10-17,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,25,398
2022-10-18,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,24,464
2022-10-19,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,26,462
2022-10-20,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,27,397
2022-10-21,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,20,444
2022-10-22,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,20,490
2022-10-23,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Clean,26,413
2022-10-24,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,20,442
2022-10-25,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.4,Dirty,23,383
2022-10-26,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,15,381
2022-10-27,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,25,446
2022-10-28,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,20,417
2022-10-29,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,26,449
2022-10-30,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Dirty,19,421
2022-10-31,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,16,434
2022-11-01,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.2,Clean,26,398
2022-11-02,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.9,Clean,26,362
2022-11-03,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,1.8,Clean,16,484
2022-11-04,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,20,377
2022-11-05,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,20,402
2022-11-06,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,21,442
2022-11-07,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.9,Clean,18,357
2022-11-08,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Dirty,25,408
2022-11-09,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,26,392
2022-11-10,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,23,488
2022-11-11,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,18,441
2022-11-12,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,2.4,Clean,27,464
2022-11-13,Mumbai,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Dirty,17,0
2022-11-14,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,16,369
2022-11-15,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,21,458
2022-11-16,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,22,460
2022-11-17,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Dirty,16,430
2022-11-18,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Clean,27,374
2022-11-19,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.5,Clean,20,420
2022-11-20,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Dirty,27,436
2022-11-21,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,19,363
2022-11-22,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,20,378
2022-11-23,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.4,Dirty,20,485
2022-11-24,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,23,416
2022-11-25,Mumbai,Marketcity,On,Auto,Off,Normal,Off,Off,0.0,Dirty,18,0
2022-11-26,Mumbai,Marketcity,On,Manual,Off,Normal,Off,Off,0.0,Clean,17,0
2022-11-27,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,24,405
2022-11-28,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,1.8,Clean,19,422
2022-11-29,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Dirty,17,496
2022-11-30,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.3,Clean,16,498
2022-12-01,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,26,424
2022-12-02,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.3,Dirty,23,415
2022-12-03,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Clean,20,480
2022-12-04,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,18,438
2022-12-05,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,1.8,Dirty,17,484
2022-12-06,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,1.8,Clean,16,455
2022-12-07,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,20,455
2022-12-08,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.0,Clean,17,400
2022-12-09,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,23,493
2022-12-10,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,16,467
2022-12-11,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,18,470
2022-12-12,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.3,Clean,17,370
2022-12-13,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Dirty,24,449
2022-12-14,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Clean,25,356
2022-12-15,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.1,Clean,26,381
2022-12-16,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,21,412
2022-12-17,Mumbai,Marketcity,On,Manual,On,Trip,Off,Off,2.1,Clean,15,492
2022-12-18,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.0,Clean,22,387
2022-12-19,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,1.8,Clean,18,465
2022-12-20,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,21,472
2022-12-21,Mumbai,Marketcity,On,Manual,On,Normal,Off,Off,2.2,Dirty,17,460
2022-12-22,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,2.0,Clean,15,435
2022-12-23,Mumbai,Marketcity,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,20,400
2022-12-24,Mumbai,Marketcity,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,26,362
2022-12-25,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.4,Clean,27,498
2022-12-26,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,2.0,Dirty,22,452
2022-12-27,Mumbai,Marketcity,On,Auto,On,Trip,Off,Off,1.8,Clean,26,369
2022-12-28,Mumbai,Marketcity,On,Manual,On,Trip,Scheduled,Scheduled,2.0,Clean,21,450
2022-12-29,Mumbai,Marketcity,On,Auto,On,Trip,Scheduled,Scheduled,2.4,Dirty,17,399
2022-12-30,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.2,Clean,21,425
2022-12-31,Mumbai,Marketcity,On,Auto,On,Normal,Off,Off,2.1,Clean,27,384
