Date,Location,Mall,On_Off_Cmd,A/M_Status,Run_Status,Trip_Status,Schedule_Mode,Time_Schedule,Power_Consumption_in_kwh,Filter_Status,Indoor_Temperature,Airflow_Rates_in_CFM
2022-07-29,Lucknow,United,On,Auto,On,Trip,Off,Off,2.5,Clean,16,438
2022-07-30,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Dirty,22,393
2022-07-31,Lucknow,United,On,Manual,On,Trip,Off,Off,2.2,Clean,25,413
2022-08-01,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,15,0
2022-08-02,Lucknow,United,On,Auto,On,Trip,Off,Off,2.1,Clean,20,493
2022-08-03,Lucknow,United,On,Auto,On,Normal,Off,Off,2.3,Dirty,17,369
2022-08-04,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,17,427
2022-08-05,Lucknow,United,On,Auto,On,Normal,Off,Off,2.4,Dirty,21,400
2022-08-06,Lucknow,United,On,Manual,On,Normal,Off,Off,2.2,Clean,24,417
2022-08-07,Lucknow,United,On,Auto,On,Trip,Off,Off,2.1,Dirty,16,467
2022-08-08,Lucknow,United,On,Manual,On,Trip,Off,Off,1.9,Clean,21,381
2022-08-09,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,17,362
2022-08-10,Lucknow,United,On,Auto,On,Normal,Off,Off,2.0,Clean,21,456
2022-08-11,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,15,414
2022-08-12,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,21,439
2022-08-13,Lucknow,United,On,Manual,On,Trip,Scheduled,Scheduled,1.9,Clean,16,408
2022-08-14,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Dirty,24,486
2022-08-15,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Clean,20,456
2022-08-16,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,21,385
2022-08-17,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,2.0,Clean,26,389
2022-08-18,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,2.3,Clean,26,372
2022-08-19,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.5,Clean,21,417
2022-08-20,Lucknow,United,On,Manual,On,Normal,Off,Off,2.3,Dirty,20,360
2022-08-21,Lucknow,United,On,Auto,On,Normal,Off,Off,2.3,Clean,27,461
2022-08-22,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,27,429
2022-08-23,Lucknow,United,On,Auto,On,Normal,Off,Off,2.2,Clean,19,417
2022-08-24,Lucknow,United,On,Auto,On,Normal,Off,Off,2.0,Clean,17,455
2022-08-25,Lucknow,United,On,Auto,On,Normal,Off,Off,2.0,Clean,17,393
2022-08-26,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Dirty,16,436
2022-08-27,Lucknow,United,On,Manual,On,Normal,Off,Off,2.4,Clean,20,437
2022-08-28,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,16,403
2022-08-29,Lucknow,United,On,Manual,On,Trip,Off,Off,2.4,Clean,26,445
2022-08-30,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,27,427
2022-08-31,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,23,364
2022-09-01,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.4,Clean,15,444
2022-09-02,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,25,448
2022-09-03,Lucknow,United,On,Auto,On,Normal,Off,Off,1.9,Dirty,23,418
2022-09-04,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,19,397
2022-09-05,Lucknow,United,On,Auto,On,Normal,Off,Off,2.3,Dirty,15,386
2022-09-06,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,20,415
2022-09-07,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.5,Clean,18,451
2022-09-08,Lucknow,United,On,Auto,On,Normal,Off,Off,1.9,Clean,17,443
2022-09-09,Lucknow,United,On,Auto,On,Normal,Off,Off,2.2,Clean,27,420
2022-09-10,Lucknow,United,On,Auto,On,Normal,Off,Off,1.8,Clean,22,487
2022-09-11,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,22,410
2022-09-12,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Dirty,20,463
2022-09-13,Lucknow,United,On,Auto,On,Normal,Off,Off,2.0,Dirty,18,402
2022-09-14,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,19,489
2022-09-15,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,2.2,Clean,25,381
2022-09-16,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,19,463
2022-09-17,Lucknow,United,On,Manual,Off,Normal,Off,Off,0.0,Clean,27,0
2022-09-18,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,16,457
2022-09-19,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,16,478
2022-09-20,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,21,369
2022-09-21,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,26,359
2022-09-22,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Dirty,24,479
2022-09-23,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Clean,23,467
2022-09-24,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,19,462
2022-09-25,Lucknow,United,On,Manual,On,Normal,Off,Off,2.2,Clean,23,411
2022-09-26,Lucknow,United,On,Manual,On,Normal,Off,Off,2.0,Clean,19,372
2022-09-27,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,20,497
2022-09-28,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,18,488
2022-09-29,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,24,354
2022-09-30,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,15,430
2022-10-01,Lucknow,United,On,Auto,On,Normal,Off,Off,2.0,Clean,22,386
2022-10-02,Lucknow,United,On,Auto,On,Trip,Off,Off,2.1,Clean,15,435
2022-10-03,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,21,372
2022-10-04,Lucknow,United,On,Auto,On,Trip,Off,Off,2.3,Clean,18,380
2022-10-05,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,19,493
2022-10-06,Lucknow,United,On,Manual,On,Normal,Off,Off,2.5,Clean,19,486
2022-10-07,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,20,444
2022-10-08,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Dirty,22,413
2022-10-09,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Dirty,24,465
2022-10-10,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,18,417
2022-10-11,Lucknow,United,On,Auto,On,Trip,Off,Off,2.4,Clean,27,492
2022-10-12,Lucknow,United,On,Manual,On,Normal,Off,Off,1.8,Clean,17,403
2022-10-13,Lucknow,United,On,Manual,On,Trip,Scheduled,Scheduled,2.1,Dirty,26,406
2022-10-14,Lucknow,United,On,Auto,On,Trip,Off,Off,1.9,Clean,21,408
2022-10-15,Lucknow,United,On,Manual,On,Normal,Off,Off,2.0,Clean,20,445
2022-10-16,Lucknow,United,On,Auto,On,Normal,Off,Off,2.3,Clean,23,492
2022-10-17,Lucknow,United,On,Auto,On,Normal,Off,Off,2.2,Clean,18,477
2022-10-18,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,15,389
2022-10-19,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,16,450
2022-10-20,Lucknow,United,On,Manual,On,Normal,Off,Off,1.8,Clean,23,441
2022-10-21,Lucknow,United,On,Auto,On,Trip,Off,Off,2.4,Clean,26,489
2022-10-22,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,20,473
2022-10-23,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.3,Dirty,23,463
2022-10-24,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Dirty,15,490
2022-10-25,Lucknow,United,On,Auto,On,Normal,Off,Off,2.3,Clean,15,432
2022-10-26,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Clean,17,440
2022-10-27,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,25,461
2022-10-28,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,21,420
2022-10-29,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,19,388
2022-10-30,Lucknow,United,On,Auto,On,Normal,Off,Off,2.2,Clean,22,350
2022-10-31,Lucknow,United,On,Auto,On,Normal,Off,Off,2.0,Clean,19,416
2022-11-01,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,19,392
2022-11-02,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,20,390
2022-11-03,Lucknow,United,On,Auto,On,Normal,Off,Off,2.4,Clean,22,430
2022-11-04,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,1.9,Clean,22,362
2022-11-05,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,23,0
2022-11-06,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,19,380
2022-11-07,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,27,440
2022-11-08,Lucknow,United,On,Manual,On,Trip,Off,Off,2.2,Clean,27,367
2022-11-09,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.1,Dirty,16,459
2022-11-10,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,20,450
2022-11-11,Lucknow,United,On,Manual,On,Normal,Off,Off,2.5,Dirty,25,467
2022-11-12,Lucknow,United,On,Manual,On,Normal,Off,Off,2.0,Clean,22,489
2022-11-13,Lucknow,United,On,Manual,On,Normal,Off,Off,2.2,Dirty,24,390
2022-11-14,Lucknow,United,On,Manual,On,Trip,Scheduled,Scheduled,2.2,Clean,21,401
2022-11-15,Lucknow,United,On,Manual,On,Normal,Off,Off,2.5,Dirty,26,419
2022-11-16,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,22,0
2022-11-17,Lucknow,United,On,Auto,On,Normal,Off,Off,2.2,Clean,26,395
2022-11-18,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,17,472
2022-11-19,Lucknow,United,On,Manual,On,Normal,Off,Off,2.1,Clean,21,425
2022-11-20,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,16,449
2022-11-21,Lucknow,United,On,Manual,On,Normal,Off,Off,2.1,Clean,24,364
2022-11-22,Lucknow,United,On,Manual,On,Normal,Off,Off,1.9,Clean,20,357
2022-11-23,Lucknow,United,On,Manual,On,Normal,Off,Off,1.8,Clean,24,350
2022-11-24,Lucknow,United,On,Manual,On,Normal,Off,Off,2.4,Clean,21,459
2022-11-25,Lucknow,United,On,Auto,On,Normal,Off,Off,2.0,Clean,16,362
2022-11-26,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Clean,25,371
2022-11-27,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,25,493
2022-11-28,Lucknow,United,On,Auto,On,Normal,Off,Off,1.9,Clean,22,358
2022-11-29,Lucknow,United,On,Manual,On,Normal,Off,Off,2.2,Clean,19,480
2022-11-30,Lucknow,United,On,Manual,On,Trip,Off,Off,2.4,Clean,16,413
2022-12-01,Lucknow,United,On,Auto,On,Normal,Off,Off,2.0,Clean,16,488
2022-12-02,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,22,452
2022-12-03,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.2,Clean,27,422
2022-12-04,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Clean,24,402
2022-12-05,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.2,Clean,16,398
2022-12-06,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,19,0
2022-12-07,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,1.9,Dirty,25,446
2022-12-08,Lucknow,United,On,Manual,On,Trip,Off,Off,1.9,Clean,24,392
2022-12-09,Lucknow,United,On,Manual,On,Trip,Scheduled,Scheduled,2.2,Clean,20,465
2022-12-10,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,15,354
2022-12-11,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,2.0,Clean,22,449
2022-12-12,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,26,0
2022-12-13,Lucknow,United,On,Auto,On,Trip,Off,Off,2.1,Clean,21,479
2022-12-14,Lucknow,United,On,Auto,On,Normal,Off,Off,2.3,Clean,26,418
2022-12-15,Lucknow,United,On,Manual,On,Normal,Scheduled,Scheduled,1.8,Clean,25,447
2022-12-16,Lucknow,United,On,Auto,On,Normal,Off,Off,2.2,Clean,16,395
2022-12-17,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.4,Dirty,18,414
2022-12-18,Lucknow,United,On,Auto,On,Normal,Off,Off,1.8,Clean,24,369
2022-12-19,Lucknow,United,On,Auto,On,Normal,Off,Off,2.3,Clean,18,372
2022-12-20,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,1.8,Clean,22,401
2022-12-21,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,19,496
2022-12-22,Lucknow,United,On,Manual,On,Normal,Off,Off,1.9,Clean,24,396
2022-12-23,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,1.9,Clean,16,351
2022-12-24,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.3,Clean,26,357
2022-12-25,Lucknow,United,On,Manual,On,Trip,Scheduled,Scheduled,2.0,Clean,23,483
2022-12-26,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.1,Clean,23,421
2022-12-27,Lucknow,United,On,Manual,On,Normal,Off,Off,2.4,Clean,25,403
2022-12-28,Lucknow,United,On,Auto,On,Trip,Scheduled,Scheduled,2.1,Clean,20,396
2022-12-29,Lucknow,United,On,Auto,Off,Normal,Off,Off,0.0,Clean,26,0
2022-12-30,Lucknow,United,On,Auto,On,Normal,Scheduled,Scheduled,2.0,Clean,20,461
2022-12-31,Lucknow,United,On,Auto,On,Normal,Off,Off,2.1,Clean,24,383
